Domain Code,Domain,Country Code (FAO),Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1974","1974","LCU","2900","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1975","1975","LCU","3112","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1976","1976","LCU","3104","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1977","1977","LCU","3110","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1978","1978","LCU","3100","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1979","1979","LCU","3180","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1980","1980","LCU","3402","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1981","1981","LCU","3876","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1982","1982","LCU","1532","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1983","1983","LCU","1572","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1984","1984","LCU","1760","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1985","1985","LCU","1818","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1986","1986","LCU","1961","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1987","1987","LCU","2485","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1988","1988","LCU","2970","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1989","1989","LCU","2415","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","826","Tobacco, unmanufactured","1990","1990","LCU","2760","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1966","1966","LCU","664","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1967","1967","LCU","718","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1968","1968","LCU","747","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1969","1969","LCU","826","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1970","1970","LCU","870","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1971","1971","LCU","812","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1972","1972","LCU","949","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1973","1973","LCU","1316","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1974","1974","LCU","1794","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1975","1975","LCU","1534","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1976","1976","LCU","1766","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1977","1977","LCU","1766","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1978","1978","LCU","1973","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1979","1979","LCU","2520","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1980","1980","LCU","2627","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1981","1981","LCU","2410","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1982","1982","LCU","1760","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1983","1983","LCU","1910","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1984","1984","LCU","2380","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1985","1985","LCU","2490","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1986","1986","LCU","2880","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1987","1987","LCU","2590","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1988","1988","LCU","2850","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1989","1989","LCU","2930","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","388","Tomatoes","1990","1990","LCU","3970","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1969","1969","LCU","205","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1970","1970","LCU","215","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1971","1971","LCU","220","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1972","1972","LCU","230","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1973","1973","LCU","240","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1974","1974","LCU","240","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1975","1975","LCU","250","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1976","1976","LCU","250","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1977","1977","LCU","250","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1978","1978","LCU","260","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1979","1979","LCU","320","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1980","1980","LCU","340","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1981","1981","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1982","1982","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1983","1983","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1984","1984","LCU","360","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1985","1985","LCU","370","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1986","1986","LCU","380","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1987","1987","LCU","400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1988","1988","LCU","420","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1989","1989","LCU","440","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","97","Triticale","1990","1990","LCU","460","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1966","1966","LCU","340","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1967","1967","LCU","351","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1968","1968","LCU","362","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1969","1969","LCU","374","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1970","1970","LCU","387","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1971","1971","LCU","400","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1972","1972","LCU","412","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1973","1973","LCU","425","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1974","1974","LCU","439","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1975","1975","LCU","454","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1976","1976","LCU","460","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1977","1977","LCU","450","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1978","1978","LCU","470","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1979","1979","LCU","580","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1980","1980","LCU","610","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1981","1981","LCU","650","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1982","1982","LCU","650","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1983","1983","LCU","680","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1984","1984","LCU","690","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1985","1985","LCU","700","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1986","1986","LCU","720","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1987","1987","LCU","735","","Official data"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1988","1988","LCU","780","F","FAO estimate"
"PA","Producer Prices (old series)","351","China","5530","Producer Price (LCU/tonne)","275","Tung nuts","1989","1989","LCU","840","F","FAO estimate"
